name,cre_id,location/x,location/y,_place_id
SERVICIOS DEL F.U.T.V. DEL EDO. DE YUC. S.A. DE CV,PL/7472/EXP/ES/2015,-89.63876,20.97133,8779
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7479/EXP/ES/2015,-103.3522,20.64464,8780
COMBURED SA DE CV,PL/7522/EXP/ES/2015,-101.106,23.1183,8781
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7470/EXP/ES/2015,-86.90982,21.13117,8782
Super Servicio san Pablo Hermanos y Suc. SA de CV,PL/8053/EXP/ES/2015,-99.08085,19.6607,8783
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7477/EXP/ES/2015,-89.57344,20.98108,8784
Gasoexpress El Verde SA de CV,PL/7617/EXP/ES/2015,-103.2886,20.65216,8785
"GASO SIETE, S.A. DE C.V.",PL/7990/EXP/ES/2015,-100.4038,20.58871,8786
"ESTACION DE SERVICIOS LAS ANIMAS, S.A. DE C.V.",PL/7463/EXP/ES/2015,-98.23514,19.04775,8787
"GASOCOCOS, S.A. DE C.V.",PL/7781/EXP/ES/2015,-89.62772,20.94427,8788
"OPERADORA TIERRA CALIDA, S.A. DE C.V.",PL/7370/EXP/ES/2015,-115.5007,32.62349,8789
SERVICIO GASOLINERO DEL ANGEL S.A. DE C.V.,PL/7369/EXP/ES/2015,-101.4196,19.05565,8790
"COMERCIALIZADORA LA FLOR DE CALKINI, S.A. DE C.V.",PL/7949/EXP/ES/2015,-90.03973,20.37281,8791
E07179-SERVICIO SAN JOSE DEL ALTO S.A DE C.V,PL/7730/EXP/ES/2015,-101.6852,21.15066,8792
"SERVICIO SIERRA GORDA, S.A. DE C.V.",PL/7456/EXP/ES/2015,-99.56765,20.91007,8793
Servicio Escoserra de Culiacán S.A. de C.V.,PL/7916/EXP/ES/2015,-107.4312,24.81513,8794
SERVICIO NIETO S.A. DE C.V.,PL/7623/EXP/ES/2015,-99.6432,19.29221,8795
SINERGIA DE ENERGETICOS S.A. DE C.V.,PL/8050/EXP/ES/2015,-96.14482,19.18418,8796
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7944/EXP/ES/2015,-100.2642,25.6864,8797
QUALIGAZARI SA DE CV,PL/7441/EXP/ES/2015,-97.95927,19.91565,8798
JESUS AGUIRRE VEGA,PL/7784/EXP/ES/2015,-100.3126,25.68335,8799
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7433/EXP/ES/2015,-101.425,20.95429,8800
"FARMING MULTISERVICIOS, S.A. DE C.V.",PL/8020/EXP/ES/2015,-106.4406,23.28693,8801
SINERGIA DE ENERGETICOS S.A. DE C.V.,PL/8080/EXP/ES/2015,-96.17258,19.21077,8802
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/8048/EXP/ES/2015,-101.3739,24.61452,8803
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7956/EXP/ES/2015,-100.291,25.67683,8804
SUPER SERVICIOS DE COMBUSTIBLE HUACUZ SA DE CV,PL/7621/EXP/ES/2015,-101.3324,19.55758,8805
Servicio Victoria de la Sierra Gorda S.A. de C.V.,PL/7975/EXP/ES/2015,-100.2307,21.21721,8806
"SERVICIO JALAPA, S.A. DE C.V.",PL/7817/EXP/ES/2015,-92.80984,17.72076,8807
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7421/EXP/ES/2015,-101.6246,21.11246,8808
GASOLINERA LARIOS SA DE CV,PL/7393/EXP/ES/2015,-103.4054,21.52142,8809
"SERVICIOS GUIMON, S.A. DE C.V.",PL/7384/EXP/ES/2015,-98.01503,22.48301,8810
ALEJANDRO ESTRADA ESTRADA,PL/7934/EXP/ES/2015,-103.3114,21.76392,8811
E.S.G.E.S. S.A DE C.V,PL/7868/EXP/ES/2015,-89.85458,19.75194,8812
"ESTACION RUTA MAYA II, S.A. DE C.V.",PL/7687/EXP/ES/2015,-87.06831,20.64819,8813
"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",PL/7958/EXP/ES/2015,-106.909,28.40091,8814
SERVICIO IDEAL DE TAMAULIPAS SA DE CV,PL/7843/EXP/ES/2015,-98.07832,25.98142,8815
LUCRECIA MONTERO MONTERO,PL/7626/EXP/ES/2015,-91.17538,17.91546,8816
"ESTACION EL NARANJO, SA DE CV",PL/7859/EXP/ES/2015,-110.9313,31.27093,8817
GUADALUPE TORRALBA VALLE,PL/7955/EXP/ES/2015,-98.13018,17.86616,8818
SERVICIO VIA CORTA S.A. DE C.V.,PL/7409/EXP/ES/2015,-98.17936,19.11691,8819
AUTOSERVICIO PALMIRA SA DE CV,PL/7965/EXP/ES/2015,-109.7162,23.68144,8820
PABLO ESQUIVEL  LAUREANO,PL/7783/EXP/ES/2015,-100.3223,25.68087,8821
SERVICIO GASOLINERO COLOSIO S.A. DE C.V.,PL/7921/EXP/ES/2015,-104.8711,21.4954,8822
SERVICIO DEL RIO EVORA SA DE CV,PL/7429/EXP/ES/2015,-108.0671,25.45996,8823
GASOLINERA GUACAMAR S.A. DE C.V.,PL/7564/EXP/ES/2015,-102.2169,18.01096,8824
SERVICIO DARIS S.A. DE C.V.,PL/7633/EXP/ES/2015,-99.52142,19.40437,8825
SERVICIO PUENTE NACIONAL SA DE CV,PL/7397/EXP/ES/2015,-96.38462,19.36946,8826
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/8070/EXP/ES/2015,-100.1944,25.74646,8827
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7593/EXP/ES/2015,-101.3409,20.6576,8828
SUPER SERVICIO CARRETERA SA DE CV,PL/7808/EXP/ES/2015,-99.25469,19.38169,8829
"GRUPO GASOLINERO HUEHUETOCA, S.A.P.I. DE C.V.",PL/7767/EXP/ES/2015,-96.11131,19.00423,8830
"OPERADORA  LA SABANA,S.A. DE C.V.",PL/7793/EXP/ES/2015,-99.75737,16.8301,8831
Combustibles la Quinta SA de CV,PL/7645/EXP/ES/2015,-96.99869,18.65735,8832
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/8066/EXP/ES/2015,-100.2315,25.7031,8833
"ESTACIÓN DE CARGA VÍA LÁCTEA, S.A. DE C.V.",PL/7408/EXP/ES/2015,-100.4597,20.64307,8834
JORGE RIVERA SOSA,PL/7450/EXP/ES/2015,-98.11975,19.61167,8835
"MULTISERVICIOS EL TORNERO, SA DE CV",PL/8003/EXP/ES/2015,-100.659,20.07674,8836
RAMIRO NIETO ARVIZU,PL/7889/EXP/ES/2015,-96.15151,19.17545,8837
SERVICIO SADALA SA DE CV,PL/8057/EXP/ES/2015,-100.8806,17.26766,8838
BENIGNO HERRERA CASTILLO,PL/7799/EXP/ES/2015,-101.1621,22.39136,8839
"CORPORATIVO EMPRENDEDOR DEL NOROESTE, S.A. DE C.V.",PL/7991/EXP/ES/2015,-115.523,32.63813,8840
AURELIO ROSAS RUIZ,PL/7644/EXP/ES/2015,-96.45997,18.50603,8841
"SERVICIO GS GAS, S.A. DE C.V.",PL/7931/EXP/ES/2015,-100.2625,25.76172,8842
MARIA DEL CARMEN DODDOLI VILLASEÑOR,PL/8007/EXP/ES/2015,-102.0704,19.39058,8843
"SERVICIO TZOMPANTITLA, S.A. DE C.V.",PL/7426/EXP/ES/2015,-98.25018,19.10989,8844
CRISAN DEL GOLFO SA DE CV,PL/7413/EXP/ES/2015,-97.44514,20.51692,8845
SERVICIO CONSCRIPTO SA DE CV,PL/7804/EXP/ES/2015,-99.22829,19.43815,8846
"ESTACIÓN DE CARGA VÍA LÁCTEA, S.A. DE C.V.",PL/7519/EXP/ES/2015,-99.20292,19.58536,8847
OPERADORA DE SERVICIOS PETROLIFEROS SA DE CV,PL/7486/EXP/ES/2015,-97.47264,20.54143,8848
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7984/EXP/ES/2015,-100.4508,20.53444,8849
Energía Claudia SA de CV,PL/7629/EXP/ES/2015,-105.2509,20.69004,8850
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/8095/EXP/ES/2015,-100.9394,25.54417,8851
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7765/EXP/ES/2015,-100.2307,25.69512,8852
COMBUSTIBLES DE SUROESTE SA DE CV,PL/7806/EXP/ES/2015,-89.56975,20.93341,8853
SERVICOMBUSTIBLES DEL CARIBE S.A. DE C.V.,PL/7534/EXP/ES/2015,-88.29094,18.51956,8854
"Rubysa, S.A. de C.V.",PL/7449/EXP/ES/2015,-98.8912,24.05732,8855
MULTISERVICIOS MARIANO ABASOLO S.A. DE C.V.,PL/7928/EXP/ES/2015,-101.5123,20.46022,8856
YOLANDA COLIN MENDEZ,PL/7894/EXP/ES/2015,-99.69082,18.94884,8857
GASERVICIO LA VICTORIA SA DE CV,PL/7829/EXP/ES/2015,-109.5594,31.31353,8858
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7612/EXP/ES/2015,-100.3877,25.65589,8859
VALENTIN JULIAN CRUZ CRUZ,PL/7929/EXP/ES/2015,-96.453,16.426,8860
GAS NUEVO MILENIO S.A. DE C.V.,PL/7882/EXP/ES/2015,-100.2529,25.58915,8861
GASOLINERA JARDINES DEL GRIJALVA SA DE CV,PL/7863/EXP/ES/2015,-93.04028,16.72791,8862
ESTACION DE SERVICIO LA PRINCESA SA DE CV,PL/8043/EXP/ES/2015,-100.9666,18.54742,8863
"CONSORCIO GASOLINERO PLUS, S.A. DE C.V.",PL/7848/EXP/ES/2015,-99.51117,27.45746,8864
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7461/EXP/ES/2015,-86.9615,21.10739,8865
MAXISERVICIOS SAN MARTIN S.A. DE C.V.,PL/7792/EXP/ES/2015,-101.778,21.09694,8866
GAS NUEVO MILENIO S.A. DE C.V.,PL/7878/EXP/ES/2015,-100.2402,25.7012,8867
SERVICIO LAS ARBOLEDAS S.A DE C.V,PL/8083/EXP/ES/2015,-98.43158,19.26796,8868
"SERVICIO SOTRES ESTANDIA, S.A DE C.V",PL/7663/EXP/ES/2015,-96.17853,18.76985,8869
"FARMING MULTISERVICIOS, S.A. DE C.V.",PL/8029/EXP/ES/2015,-106.9198,23.9206,8870
EDUARDO HUACUZ CABALLERO,PL/7924/EXP/ES/2015,-101.3425,19.54862,8871
"CONSORCIO GASOLINERO PLUS, S.A. DE C.V.",PL/7858/EXP/ES/2015,-106.4416,31.71198,8872
AUTOSERVICIO BALMACEDA SA DE CV,PL/7513/EXP/ES/2015,-109.9835,22.92865,8873
"ESTACIÓN DE CARGA VÍA LÁCTEA, S.A. DE C.V.",PL/7404/EXP/ES/2015,-99.21877,19.46465,8874
ALEJANDRO ESTRADA ESTRADA,PL/7935/EXP/ES/2015,-103.2955,21.77681,8875
"ESTACION DE SERVICIO 3HS, S.A. DE C.V.",PL/7769/EXP/ES/2015,-89.23771,20.98495,8876
Super Servicio Caleva SA de CV,PL/8045/EXP/ES/2015,-99.67828,19.27596,8877
ALEJANDRO ESTRADA ESTRADA,PL/7933/EXP/ES/2015,-103.1218,21.38674,8878
"GRUPO FERCHE, S.A. DE C.V.",PL/8046/EXP/ES/2015,-96.19071,19.15659,8879
"ESTACION EL NARANJO, SA DE CV",PL/7743/EXP/ES/2015,-110.9688,31.2903,8880
ABEL CLEMENCIO PEREZ MONTES,PL/8055/EXP/ES/2015,-99.93388,20.68243,8881
COMERCIALIZADORA DE COMBUSTIBLES DE LOS ALTOS SA D,PL/7685/EXP/ES/2015,-101.929,21.30862,8882
Servicios La Guardesa SA de CV,PL/8026/EXP/ES/2015,-99.52801,19.40027,8883
ESTACION DE SERVICIO CUAUHTEMOC S.A. DEC.V.,PL/7542/EXP/ES/2015,-91.82713,18.64034,8884
"ESTACION EL NARANJO, SA DE CV",PL/7745/EXP/ES/2015,-110.9295,31.29617,8885
"ESTACIONES MEXSON, S.A. DE C.V.",PL/7945/EXP/ES/2015,-116.9636,32.51822,8886
AEROPUERTOS Y SERVICIOS AUXILIARES,PL/7717/EXP/ES/2015,-99.07579,19.43977,8887
PETROGRUPO DE MATAMOROS SA DE CV,PL/7634/EXP/ES/2015,-97.49798,25.83678,8888
RENE CORREA HUERTA,PL/7567/EXP/ES/2015,-101.7366,18.31384,8889
SERVICIOS Y COMERCIALIZADORA NACIONAL S.A. DE C.V.,PL/7669/EXP/ES/2015,-102.2919,21.91145,8890
DELFINA ORTIZ REGALADO,PL/8032/EXP/ES/2015,-103.3517,20.54698,8891
SERVICIOS GASOLINEROS MARALAGO S.A. DE C.V.,PL/7578/EXP/ES/2015,-107.3613,24.8401,8892
Multiservicio San Ramón S.A. de C.V.,PL/8062/EXP/ES/2015,-102.5155,22.7323,8893
"ESTACION DE SERVICIO SAN FELIPE, S.A. DE C.V.",PL/7755/EXP/ES/2015,-88.23356,21.55985,8894
ESTACION DE SERVICIO TEMOZON NORTE SA DE CV,PL/7588/EXP/ES/2015,-89.63113,21.06023,8895
OROFULL SA DE CV,PL/7953/EXP/ES/2015,-104.4532,19.62054,8896
PROVEEDORA DE COMBUSTIBLES CACHANILLA SA DE CV,PL/7591/EXP/ES/2015,-115.4174,32.60753,8897
GAS NUEVO MILENIO S.A. DE C.V.,PL/7837/EXP/ES/2015,-100.214,25.72365,8898
GASOLINERIA CORONA S.A. DE C.V.,PL/7601/EXP/ES/2015,-103.174,20.40385,8899
SERVICIO ZACATEPEC SA DE CV,PL/8022/EXP/ES/2015,-99.141,18.8756,8900
GAS NUEVO MILENIO S.A. DE C.V.,PL/7866/EXP/ES/2015,-100.3847,25.7779,8901
SERVICIO SANTA ROSALIA SA DE CV,PL/7512/EXP/ES/2015,-112.2664,27.34119,8902
CARLOS RIVERA MEDEL,PL/7895/EXP/ES/2015,-98.53342,17.47198,8903
GASOLINERA DE LA VICENTE GUERRERO DE CD. MADERO SA,PL/7403/EXP/ES/2015,-97.82992,22.25356,8904
JUAMBELZ NEGOCIOS SA DE CV,PL/7704/EXP/ES/2015,-99.13636,19.40169,8905
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7980/EXP/ES/2015,-100.0861,25.63786,8906
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7652/EXP/ES/2015,-100.3723,25.76232,8907
RED DE HIDROCARBUROS S.A DE C.V.,PL/7733/EXP/ES/2015,-103.4151,25.53605,8908
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7402/EXP/ES/2015,-102.2943,21.86792,8909
"Fonatur Tren Maya, S. A. de C. V.",PL/7731/EXP/ES/2015,-110.3465,24.12562,8910
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7648/EXP/ES/2015,-100.9592,25.44103,8911
"DESARROLLADORA MARINA PUERTO ESCONDIDO, S. DE R.L. DE C.V.",PL/7737/EXP/ES/2015,-111.3127,25.81471,8912
ESTACION DE SERVICIO CUAPANCINGO SA DE CV,PL/7495/EXP/ES/2015,-97.85657,19.8234,8913
"Autoservicio Jano, S.A. de C.V.",PL/7907/EXP/ES/2015,-95.81966,18.33326,8914
RAFAEL VERA VELASQUEZ,PL/7407/EXP/ES/2015,-102.793,20.54535,8915
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7761/EXP/ES/2015,-100.2364,25.75319,8916
LUIS GUILLERMO BAUTISTA MARTINEZ,PL/7577/EXP/ES/2015,-104.0432,20.54102,8917
SIBILINA PANTOJA REYES,PL/7695/EXP/ES/2015,-113.507,31.32596,8918
"AUTOSERVICIOS DE BAJA CALIFORNIA, S.A. DE C.V.",PL/7379/EXP/ES/2015,-115.4331,32.62522,8919
"DISTRIBUIDORA DE SUMINISTROS GENERALES, S.A. DE C.",PL/7543/EXP/ES/2015,-90.52991,19.81414,8920
GRUPO PEÑA COTA SA DE CV,PL/7824/EXP/ES/2015,-109.5638,31.32817,8921
SIBILINA PANTOJA REYES,PL/7698/EXP/ES/2015,-113.5197,31.30626,8922
GRUPO GASOLINERO DE SAHUAYO SA DE CV,PL/7636/EXP/ES/2015,-102.716,20.06736,8923
GASOLINERA LAU LA SA DE CV,PL/7507/EXP/ES/2015,-97.07867,15.88648,8924
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7496/EXP/ES/2015,-100.4443,25.68524,8925
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7380/EXP/ES/2015,-99.50723,27.48258,8926
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7996/EXP/ES/2015,-99.69637,19.28858,8927
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7469/EXP/ES/2015,-87.1904,20.99055,8928
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7497/EXP/ES/2015,-100.3558,25.70812,8929
Gasolinera 12 de Diciembre S.A. de C.V.,PL/7548/EXP/ES/2015,-98.27646,19.06835,8930
SÚPER SERVICIOS MAFHER S.A. DE C.V.,PL/7583/EXP/ES/2015,-99.90286,20.54593,8931
DIEGO ARTURO BELTRAN SALAS,PL/7691/EXP/ES/2015,-115.393,32.61374,8932
Servicio Novoa Blancarte S.A de C.V.,PL/7994/EXP/ES/2015,-102.6611,20.1102,8933
EXPRESS PERICO S.A. DE C.V.,PL/7915/EXP/ES/2015,-100.9292,22.15308,8934
SOLEDAD MARIA DOLORES BRAVO GUZMAN,PL/8054/EXP/ES/2015,-98.39014,17.76513,8935
SERVICIO MERIDA NORTE SA DE CV,PL/8090/EXP/ES/2015,-89.59149,21.03652,8936
MARIA DOMITILA JOSEFINA VASQUEZ GUZMAN,PL/7959/EXP/ES/2015,-97.92442,17.02289,8937
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7997/EXP/ES/2015,-99.58847,19.11472,8938
SERVICIO DOBLE P S.A. DE C.V.,PL/7547/EXP/ES/2015,-113.5219,31.33456,8939
MARIA CONCEPCION SANTOS RAMIREZ,PL/7558/EXP/ES/2015,-100.6844,26.82157,8940
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7491/EXP/ES/2015,-100.2703,25.61089,8941
"SERVICIO ZZVV, S.A. DE C.V.",PL/7631/EXP/ES/2015,-103.7135,19.95959,8942
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7971/EXP/ES/2015,-100.9766,25.47247,8943
Combustibles los Cuates S.A. de C.V.,PL/7716/EXP/ES/2015,-106.0829,28.63404,8944
GAS NUEVO MILENIO S.A. DE C.V.,PL/7885/EXP/ES/2015,-98.49059,26.00865,8945
"CONSORCIO GASOLINERO PLUS, S.A. DE C.V.",PL/7847/EXP/ES/2015,-98.3214,26.07363,8946
SERVICIOS Y COMBUSTIBLES SCORPIO S.A. DE C.V.,PL/7639/EXP/ES/2015,-104.616,24.03326,8947
AUTOSERVICIO NAROCA SA DE CV,PL/7788/EXP/ES/2015,-102.6695,20.1062,8948
JOSE ALBERTO VALENCIA FIGUEROA,PL/7941/EXP/ES/2015,-102.1662,17.99532,8949
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7976/EXP/ES/2015,-99.5716,24.85023,8950
ESTACION BANDERA SA DE CV,PL/7509/EXP/ES/2015,-102.2806,22.14717,8951
"ESTACION RAEL, S. DE R.L. DE C.V.",PL/8039/EXP/ES/2015,-115.1896,32.35735,8952
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7835/EXP/ES/2015,-99.69608,19.2895,8953
"ESTACION DE SERVICIO 3210, S.A. DE C.V.",PL/7725/EXP/ES/2015,-110.9699,29.08065,8954
"RUTA MAYA EXPENDIO DE COMBUSTIBLES Y LUBRICANTES,",PL/7754/EXP/ES/2015,-88.03571,19.59505,8955
SERVI-TRAIL S.A. DE C.V.,PL/7443/EXP/ES/2015,-99.05545,23.8537,8956
COMBUSTIBLES ZINA SA DE CV,PL/8086/EXP/ES/2015,-99.74052,19.26285,8957
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/8091/EXP/ES/2015,-100.2355,25.71771,8958
SUPER SERVICIO COSAMALOAPAN SA DE CV,PL/7431/EXP/ES/2015,-95.40162,18.0058,8959
COMBUSTIBLES GAMO SA DE CV,PL/7618/EXP/ES/2015,-98.41045,26.03605,8960
Hidrocarburos San Antonio SA de CV,PL/7709/EXP/ES/2015,-103.1487,20.81747,8961
MARISELA MARQUEZ ANAYA,PL/7807/EXP/ES/2015,-102.319,20.67356,8962
"SERVICIO EL CHINO, S.A. DE C.V.",PL/8006/EXP/ES/2015,-104.7385,24.00465,8963
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7466/EXP/ES/2015,-103.6809,18.67496,8964
"ESTACION DE SERVICIO PUERTA DE ORO, S.A. DE C.V.",PL/7604/EXP/ES/2015,-99.39519,16.78908,8965
"SAGIS SCORP, S.A. DE C.V.",PL/7502/EXP/ES/2015,-104.6331,24.01983,8966
AUTO SERVICIO ARIO DE RAYON SA DE CV,PL/7778/EXP/ES/2015,-102.3182,20.00558,8967
GAS NUEVO MILENIO S.A. DE C.V.,PL/7883/EXP/ES/2015,-100.2226,25.5439,8968
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7978/EXP/ES/2015,-100.2416,25.76765,8969
Kail Servicios SA de CV,PL/7373/EXP/ES/2015,-107.3756,24.83094,8970
SERVICIO GONZA SA DE CV,PL/7712/EXP/ES/2015,-97.52056,25.82691,8971
"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",PL/8036/EXP/ES/2015,-104.6047,24.06308,8972
VALORES ENERGETICOS DEL NORTE SA DE CV,PL/7710/EXP/ES/2015,-97.48521,25.85773,8973
Hidrocarburos del Bajío SA de CV,PL/7616/EXP/ES/2015,-101.2117,20.57422,8974
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7977/EXP/ES/2015,-100.2722,25.63638,8975
MULTISERVICIOS SAN JOSE S.A. DE C.V.,PL/7392/EXP/ES/2015,-101.3924,20.91935,8976
COMERCIALIZADORA DE COMBUSTIBLES DE LOS ALTOS SA D,PL/7686/EXP/ES/2015,-101.9923,21.33055,8977
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7968/EXP/ES/2015,-100.2102,25.73307,8978
grupo gasolinero regio sa de cv,PL/7570/EXP/ES/2015,-97.62063,25.93866,8979
COMBUSTIBLES Y LUBRICANTES VHC SA DE CV,PL/7732/EXP/ES/2015,-109.9197,22.9018,8980
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7972/EXP/ES/2015,-101.0277,25.45513,8981
SUPER SERVICIO OFEN S.A. DE C.V.,PL/7625/EXP/ES/2015,-99.59019,19.25067,8982
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7766/EXP/ES/2015,-100.1073,25.65154,8983
"OPERADORA DIGALPA, S.A. DE C.V.",PL/7706/EXP/ES/2015,-99.07554,19.53137,8984
"SERVICIOS CARIBE, S.A. DE C.V.",PL/7753/EXP/ES/2015,-88.04439,19.57886,8985
"SERVICIO SINERGIA, S.A. DE C.V.",PL/7813/EXP/ES/2015,-93.37766,17.9958,8986
"HIDROSINA PLUS, S.A.P.I. DE C.V.",PL/8092/EXP/ES/2015,-98.96275,22.74223,8987
MACLOVIO EFREN HERNANDEZ HERNANDEZ,PL/7552/EXP/ES/2015,-96.73554,18.96373,8988
REYNA ALICIA CAÑEDO CASTRO,PL/7526/EXP/ES/2015,-111.9482,26.88315,8989
GASOLINERA KEEN DYA SA DE CV,PL/7505/EXP/ES/2015,-97.1524,16.25076,8990
AUTO SERVICIO MIR-SOT S.A. DE C.V.,PL/7427/EXP/ES/2015,-100.5444,19.68364,8991
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7493/EXP/ES/2015,-100.3507,25.71437,8992
"GRUPO GASOLINERO BEGAR, S.A. DE C.V.",PL/7926/EXP/ES/2015,-107.4349,24.74113,8993
SERVICIO COLINAS DEL ALTIPLANO S.A. DE C.V.,PL/7371/EXP/ES/2015,-100.6552,23.6545,8994
SERVICIO ZACUALPAN SA DE CV,PL/7987/EXP/ES/2015,-105.1643,21.24608,8995
"GASOLINERA SERVIMAG, S.A. DE C.V.",PL/7434/EXP/ES/2015,-97.67885,20.90397,8996
GERTRUDIS PESTAÑO GOMEZ,PL/7555/EXP/ES/2015,-110.6904,28.10264,8997
"GASOLINERA MARTIN, S.A. DE C.V.",PL/7773/EXP/ES/2015,-103.433,20.60642,8998
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/8077/EXP/ES/2015,-100.2503,25.7033,8999
"SERVICIO EL ONCE, S.A. DE C.V.",PL/7459/EXP/ES/2015,-99.5248,19.28473,9000
"GPDC Estaciones de Servicio, S. A. DE C. V.",PL/7643/EXP/ES/2015,-98.24422,19.00906,9001
"COMBUSTIBLES Y LUBRICANTES SALINAS, S. A. DE C. V.",PL/8015/EXP/ES/2015,-98.66759,26.23441,9002
SUPER SERVICIO BALMER SA DE CV,PL/7693/EXP/ES/2015,-97.31566,19.7969,9003
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7721/EXP/ES/2015,-103.4099,20.6284,9004
GASERVICIO PERALTA SA DE CV,PL/7711/EXP/ES/2015,-109.5372,31.3028,9005
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7430/EXP/ES/2015,-101.7249,21.13888,9006
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7410/EXP/ES/2015,-101.315,20.84233,9007
SOLUCIONES EN GASOLINERIAS SA DE CV,PL/7553/EXP/ES/2015,-103.4223,20.52184,9008
"Servicio Xilitla, S. A. de C. V.",PL/7506/EXP/ES/2015,-98.98567,21.38766,9009
ESTACION DE SERVICIO ALBA SA DE CV,PL/7457/EXP/ES/2015,-104.0284,20.1957,9010
JOSE HORACIO RIVERA CAMARGO,PL/7816/EXP/ES/2015,-98.39156,21.15352,9011
Combustibles Aviacion SA de CV,PL/7619/EXP/ES/2015,-103.4554,20.71948,9012
"SUPER SERVICIO SAN MIGUEL, S.A. DE C.V.",PL/7752/EXP/ES/2015,-89.60397,20.9918,9013
GRUPO INMOBILIARIO EL COMEDERO SA DE CV,PL/7642/EXP/ES/2015,-106.7001,24.40961,9014
GENSA AUTO SERVICIO EXPRESS S.A. DE C.V.,PL/7498/EXP/ES/2015,-98.26397,26.03116,9015
SERVICIO IDEAL DE TAMAULIPAS SA DE CV,PL/7844/EXP/ES/2015,-98.25758,26.00509,9016
"SERVICIO EL ONCE, S.A. DE C.V.",PL/7483/EXP/ES/2015,-98.76027,20.05781,9017
"SERVICIO LA PIÑA, S.A. DE C.V.",PL/7810/EXP/ES/2015,-93.39788,17.82191,9018
CLAUDIA ADELA MARTINEZ MARQUEZ,PL/7811/EXP/ES/2015,-88.29851,18.49509,9019
GAS NUEVO MILENIO S.A. DE C.V.,PL/7886/EXP/ES/2015,-100.3023,25.65704,9020
GRUPO PEÑA COTA SA DE CV,PL/7820/EXP/ES/2015,-109.5175,31.32972,9021
servicio express sa de cv,PL/7738/EXP/ES/2015,-106.1287,28.64613,9022
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/8059/EXP/ES/2015,-100.2385,25.56649,9023
"SERVICIO DELSI, S.A DE C.V.",PL/7701/EXP/ES/2015,-110.9722,29.12451,9024
